name	FD_C1	FD_C2	FD_C3	FD_C4	FD_C5	FD_C7	FD_C8	FD_PG2	FD_PG3	FD_PG5	FD_PG6	FD_PG7	FD_PG8
M626T233_pos	0.118091456	0.06152498	0.07313493	0.091543893	0.081414123	0.05304351	0.141835378	0.189873437	0.256120443	0.24178101	0.198652485	0.293719813	0.108806258
M507T298_pos	0.661451517	0.252621516	1.374252064	0.136613867	0.508616256	0.064529334	0.079358337	1.356817818	2.019781127	1.272517081	2.052052498	1.232076327	2.954270022
M582T242_pos	0.190114278	0.132574345	0.165777538	0.129514052	0.035102616	0.03654776	0.032729897	0.117182219	0.251205469	0.175385162	0.189146206	0.156233814	0.179473663
M283T196_pos	0.071797705	0.112507322	0.118456238	0.094666192	0.09863709	0.114376993	0.105234151	0.128509728	0.134700045	0.169243193	0.116886674	0.177586178	0.140210361
M411T75_pos	0.063242853	0.059959862	0.056052311	0.033672615	0.049058222	0.042270473	0.054069931	0.070594103	0.158328528	0.121584992	0.068783937	0.133164897	0.071941607
M963T317_pos	0.013857006	0.000855219	0.000905331	0.020089745	0.001677075	0	0.00088896	0.036494564	0.061652536	0.050399768	0.066006131	0.108407309	0.045438931
M219T685_pos	0.406799452	0.185421255	0.194389393	0.198125457	0.180897621	0.192390627	0.185586683	0.172442546	0.180865922	0.175952992	0.145952219	0.174557017	0.175422534
M441T493_pos	2.0228091	1.050496633	0.953729239	1.605200079	1.083579262	1.17748156	1.102970162	1.191912627	0.846608457	0.810346027	0.564021601	0.769357928	0.593918483
M495T377_pos	2.679240778	1.739640415	1.54848189	0.779294252	1.556946603	1.657450356	1.664432143	0.131841648	0.109973295	0.089883795	0.133421054	0.096235817	0.180092738
M207T46_pos	1.08524154	0.743499161	0.708881478	0.884822252	0.707560459	0.788997652	0.757381884	1.045528717	1.2953349	1.727367928	1.608624365	1.525299717	0.651431162
M298T177_pos	0.080370669	0.043568298	0.04224944	0.015711926	0.009764832	0.096265003	0.038928037	0.124979757	0.098750308	0.06674149	0.086186984	0.096310224	0.093957678
M152T123_pos	0.065811215	0.062409803	0.055933435	0.127736327	0.031957832	0.024764715	0.026416726	0.089999745	0.107210897	0.131663317	0.183073552	0.120762188	0.101909495
M665T302_pos	0.09682024	0.024695119	0.019480589	0.027223307	0.020380704	0.034682425	0.023134708	0.132361959	0.179457257	0.075578744	0.110625412	0.03917967	0.080016605
M64T45_pos	0.066844597	0.043050027	0.045626806	0.042618526	0.030685785	0.035126193	0.039910521	0.012249785	0.016670728	0.017324625	0.015624878	0.025110607	0.021985447
M989T247_pos	0.033538376	0.037741487	0.039669038	0.041000636	0.040199082	0.023218932	0.02529453	0.146612078	0.261171421	0.411998564	0.070677477	0.116534735	0.082737815
M479T232_pos	0.304290495	0.19089612	0.279239606	0.160777514	0.21398614	0.19229496	0.237587264	0.323756534	0.219175223	0.359221767	0.206260838	0.383282937	0.201276084
M520T696_pos	1.641926579	0.980359761	1.00916817	0.836995888	0.829359509	0.993542411	0.800815512	0.620593387	0.607664534	0.684914502	0.691945744	0.669738965	0.81257712
M648T48_pos	0.036405218	0.037521313	0.046713516	0.017560449	0.031612746	0.035775185	0.042272292	0.257122649	0.140739438	0.279065121	0.13888067	0.05307714	0.290248233
M557T741_pos	0.167379737	0.081226365	0.067780244	0.077800172	0.074378442	0.068019134	0.069398528	0.075899388	0.06925966	0.064460709	0.049609899	0.055845747	0.068204649
M332T48_pos	0.295285921	0.268229942	0.29075593	0.262676408	0.335464224	0.243302759	0.074838521	1.846546425	1.613895395	1.663768244	2.885912795	1.905197096	0.078548298
M583T515_pos	0.009593611	0.006941104	0.014708822	0.005508767	0.000813916	0	0.002623152	0.021677594	0.037722676	0.042125057	0.03669647	0.134232552	0.056501304
M154T53_pos	0.247511807	0.132823054	0.123748814	0.0890481	0.10430253	0.128689535	0.111657825	0.14850354	0.189625577	0.429524378	0.109210364	0.403889775	0.160385941
M504T53_pos	6.872592862	2.274562433	2.486634613	1.885399898	2.122273926	3.291023217	2.296723704	0.92103434	1.066881284	0.999704582	0.86438288	1.028210826	1.727479885
M350T54_pos	0.278322329	0.141510309	0.133037746	0.178658707	0.113704781	0.121274544	0.123894608	0.290259396	0.121750559	0.306063947	0.217079177	0.232442833	0.276250713
M452T712_pos	4.980967008	2.453907275	2.404267746	2.307678984	2.374143612	2.459574667	2.362867096	2.247275903	2.184073305	2.154771834	1.848734876	2.185231534	2.295750088
M451T336_pos	0.28390548	0.322855515	0.314590977	0.147072143	0.484773439	0.44181562	0.476472927	0.045094525	0.062753542	0.026723874	0.077961814	0.010911123	0.082003487
M200T117_pos	0.397921094	0.210381685	0.216101851	0.177923529	0.196693012	0.267135873	0.277737802	0.067148999	0.075114643	0.072604721	0.056315235	0.052475236	0.091295995
M923T724_pos	0.367927347	0.261395214	0.198694768	0.253972106	0.266709439	0.188173449	0.19982507	0.272875562	0.328997033	0.329265976	0.198454979	0.345138408	0.34441672
M465T239_pos	0.329963764	0.305437507	0.378157992	0.13614612	0.26357603	0.33709212	0.261868921	0.496665131	0.656354385	0.663023464	0.33671201	0.378914145	0.282588979
M294T582_pos	0.374381865	0.209199637	0.203417523	0.200296657	0.200416491	0.209106078	0.204325628	0.206614144	0.228110279	0.219132984	0.184647288	0.214604252	0.208535495
M872T527_pos	0.107083362	0.05231428	0.097076741	0.05499337	0.142921329	0.086304965	0.066412713	0.005855568	0.015337622	0	0.04331106	0.000795906	0.032846314
M412T301_pos	1.097434857	1.296612538	1.379541378	0.834486078	1.013882757	1.087007866	1.030371585	1.541619775	1.493852934	1.97719825	1.188923362	1.742894501	1.351028694
M100T52_pos	3.948954482	2.076652147	2.730466059	3.686492378	4.140163693	0.438431806	3.675463101	9.001645501	9.88506504	7.259850864	10.15021791	6.895565754	5.246914574
M376T50_pos	0.43804556	0.332616148	0.30574131	0.244302996	0.257037811	0.117942399	0.093638802	0.223797593	0.297901708	0.36012705	0.288901351	0.346769711	0.412759037
M381T315_pos	0.488044045	0.517562278	0.524365525	0.488485449	0.599930995	0.578023918	0.591610109	0.16602107	0.19793779	0.211460653	0.171252432	0.260707133	0.254818847
M525T624_pos	0.345768538	0.189740329	0.136583614	0.157218192	0.142779736	0.179055235	0.172344268	0.145259573	0.138170712	0.021984879	0	0	0.119395724
M955T707_pos	0.053733996	0.059408718	0.082071766	0.07667569	0.09585137	0.09923761	0.088751905	0.013272627	0.006748519	0.004382432	0.029909489	0.007961647	0.043287045
M694T90_pos	0.108938397	0.087896989	0.088554789	0.039445941	0.05859908	0.059256575	0.042650984	0.030816461	0.024704107	0.007243815	0.024898097	0.025822942	0.057129935
M155T41_pos	0.297460267	0.175482949	0.19931061	0.142848874	0.158655592	0.170279866	0.178566951	0.183237048	0.221244069	0.191717352	0.173496054	0.225515102	0.19780251
M929T52_pos	0.00483461	0.011553781	0.013044213	0.00245693	0.03722323	0.011682495	0.02067497	0.195802768	0.159592768	0.131156	0.0496639	0.140859674	0.010956894
M816T283_pos	0.356383113	0.32616737	0.329426317	0.539470158	0.198442699	0.261135967	0.360959482	0.407870321	0.631619967	0.550457694	0.601682658	0.520126059	0.465204836
M101T52_pos	10.66688263	5.586651743	7.443837616	9.885091964	11.09851754	0.927408299	9.924482569	23.95299026	26.02654162	19.32916626	26.66825439	18.28170158	13.85770894
M236T167_pos	0.273449027	0.201274218	0.201141126	0.118121084	0.199141013	0.265658197	0.242779846	0.070514966	0.052974398	0.092016414	0.04549386	0.025354131	0.066803132
M461T707_1_pos	1.153761048	15.23681731	15.86042196	16.40237076	18.08361601	18.32632923	15.03589134	0.405110322	0.713335094	0.943135335	10.62613922	2.332720915	1.668464331
M756T49_pos	0.012456976	0.0212162	0.022720857	0.00608799	0.031574088	0.035779001	0.027292569	0.058420553	0.06292946	0.096507977	0.024540541	0.062566736	0.094908051
M512T330_pos	0.218586321	0.079900008	0.477270427	0.407607315	0.253586897	0.138253847	0.055193404	0.732336613	0.752580252	1.762464468	0.990020785	2.901399219	1.318428033
M561T363_pos	0.185215244	0.13837802	0.261036468	0.114979409	0.130459819	0.127324609	0.15905943	0.249004081	0.507839364	0.256244394	0.334530647	0.265317293	0.42780144
M716T54_pos	0.021809235	0.038604549	0.022035043	0.012831807	0.03587621	0.050013523	0.031440524	0.038248657	0.037346021	0.081842144	0.035529351	0.068880125	0.0351412
M55T52_pos	0.717923895	0.406010472	0.498669681	0.664235217	0.727247059	0.133628408	0.646457704	1.383582736	1.520462366	1.153028752	1.541613905	1.057975364	0.892535138
M163T52_pos	0.909118311	0.455170463	0.451143949	0.328256079	0.484810587	0.647750337	0.471318354	0.175402376	0.146014563	0.161224666	0.140075206	0.160435432	0.282566454
M511T379_pos	0.876049155	0.584101726	0.554561359	0.376166478	0.490051145	0.578990461	0.486929474	0.082638221	0.055043689	0.048992439	0.089716716	0.013024898	0.115933972
M543T379_pos	8.747454772	6.328577023	5.920908207	2.805094199	5.929651884	6.107259535	6.449038808	0.726955244	0.683739318	0.523520722	0.852849992	0.242487879	1.042714237
M468T381_pos	0.77828223	0.698011283	0.269373244	0.301505471	0.357497352	0.73205344	0.341051692	0.831978565	1.107365089	0.780569671	1.284969943	0.660769904	1.546101793
M629T451_pos	0.335542892	0.268163227	0.296158701	0.335025058	0.283997248	0.320447627	0.317494559	0.038261506	0.076194489	0.107434093	0.135110329	0.074033323	0.154727852
M530T271_pos	0.302654897	0.172420506	0.118292711	0.296588235	0.325880756	0.365623971	0.936498838	0.53924355	0.869459113	0.556165859	0.509550453	0.541026004	0.581205382
M527T371_pos	4.156833968	2.476407272	2.24367635	1.246404803	2.285536887	2.231317263	2.359029165	0.262754528	0.446520586	0.304420165	0.34782767	0.192629538	0.471980791
M640T614_pos	0.041566726	0.030247747	0.021338922	0.02727821	0.024502323	0.015934829	0.028057653	0.111824705	0.121546911	0.194300984	0.034005995	0.066287724	0.0263021
M350T228_pos	0.994130873	0.736879896	0.742901236	0.603358678	0.922049618	0.692805521	0.671612786	0.205391217	0.186508554	0.067612313	0.210628846	0.107566772	0.28786761
M557T337_pos	0.133998945	0.048676725	0.403249171	0.056920653	0.098226905	0.044405267	0.03603262	0.391612933	0.580829143	0.456696764	0.645370219	0.46997506	0.90892889
M270T41_pos	0.066963114	0.118975363	0.120424826	0.112271688	0.116053374	0.123703059	0.125834984	0.107329803	0.133604643	0.150059832	0.138806076	0.121318409	0.17603922
M458T297_pos	0.324508523	0.260448527	0.292986286	0.356584366	0.305402166	0.303487017	0.309877483	0.312136391	0.302806004	0.720177641	0.395741384	0.626260296	0.424913737
M295T410_pos	0.741877732	0.402487392	0.363576756	0.457115527	0.366182474	0.323020077	0.26485603	0.054056001	0.062569393	0.029652391	0.075421899	0.027075875	0.093111027
M876T748_pos	0.247597159	0.114250944	0.116364385	0.107153464	0.10841322	0.111638099	0.106438262	0.103071345	0.106853493	0.09803899	0.083126098	0.107659647	0.115046733
M588T744_pos	4.171414856	2.404881279	2.0942667	2.014391138	2.352109415	2.520757157	2.209707792	5.894062858	7.908767173	6.589816457	7.128005783	2.463409758	6.335012478
M280T54_pos	0.300899081	0.173401875	0.187847869	0.203393292	0.211421327	0.209016955	0.199572667	0.11536411	0.119662029	0.148527597	0.110040926	0.176060209	0.158374354
M351T432_pos	0.269468148	0.5051544	0.624839025	0.440512127	0.399351051	0.424809903	0.402460378	0.043605366	0.06899458	0.053728271	0.326664742	0.05279032	0.318024227
M154T451_pos	0.048827801	0.045764886	0.043087355	0.059392137	0.059351407	0.057688453	0.058769849	0.006152886	0.007733183	0.011216348	0.024673223	0.010153326	0.030716196
M470T281_pos	0.127837829	0.072139785	0.071930141	0.077773955	0.103720009	0.328184988	0.106787357	0.485658414	0.463663315	0.613575481	0.071587476	0.648855356	0.06990138
M535T337_pos	0.412869105	0.173001162	0.749258019	0.100591686	0.291093987	0.07441851	0.090153999	0.909289994	1.372986489	0.916312057	1.304811938	0.930180871	1.788113734
M157T84_pos	0.144171562	0.130624388	0.090940195	0.052540867	0.101990842	0.08681456	0.092312536	0.227946108	0.216100949	0.29332798	0.137288101	0.134685853	0.157786319
M644T595_pos	0.042571761	0.042012857	0.057077802	0.033040085	0.022866661	0.050082769	0.023162072	0.033756531	0.058462484	0.064780807	0.076137764	0.070433421	0.059366691
M552T719_pos	0.289962749	0.129985069	0.138485754	0.124836325	0.143375699	0.153262557	0.123877247	0.135721498	0.129105968	0.131734628	0.094806606	0.120434477	0.128068614
M848T405_pos	0.388432231	0.275298499	0.287137808	0.237112859	0.246042465	0.234930087	0.21906173	0.161192235	0.125646033	0.164508925	0.195261776	0.17279217	0.241819783
M923T384_pos	5.001109075	1.684274668	2.708771424	1.132669741	1.051926871	3.003794828	3.040017677	0.075712169	0.027186756	0.037553706	0.155544602	0.004615312	0.183084244
M935T394_pos	0.229723944	0.250273517	0.243667803	0.104506686	0.269831804	0.301857963	0.322406253	0.036282787	0.030134628	0.035891275	0.044617287	0.020445898	0.046474769
M237T234_2_pos	0.141741252	0.19668404	0.149008135	0.119414685	0.172055901	0.183755635	0.159140619	0.214863941	0.162879861	0.301941197	0.181086575	0.250355044	0.173571905
M105T47_pos	0.040281888	0.025377923	0.019544546	0.009351106	0.020112762	0.025267673	0.020604274	6.499796508	7.184018016	11.82456985	10.20161821	11.64963587	0.018475915
M566T355_pos	0.092238667	0.072779046	0.11762519	0.275690775	0.131135538	0.084364852	0.082643347	0.212718964	0.272901196	0.567894614	0.755794721	0.269720275	0.51520583
M620T405_pos	0.024922844	0.024242905	0.028496455	0.039249687	0.034378702	0.026720518	0.032509395	0.116128877	0.165759447	0.091904917	0.024496178	0.174994943	0.027225517
M207T433_pos	0.169447772	0.076672363	0.080902799	0.075840207	0.085179167	0.083266447	0.182146575	0.13023876	0.137047184	0.191391146	0.121088165	0.153395055	0.155021878
M361T42_pos	0.160788126	0.060683722	0.060144362	0.063957732	0.058034752	0.051705388	0.063419268	0.058180032	0.042148021	0.034318706	0.038376265	0.016907387	0.041069082
M56T52_pos	1.249748866	0.9948133	1.051437263	1.364534774	1.30038646	0.64894662	1.25992249	2.073496075	2.226091704	1.796264822	2.220723859	1.629459074	1.593438664
M735T74_pos	0.029094051	0.02443217	0.007608694	0.00978323	0.003482864	0.001274997	0.014075325	0.05245917	0.082980717	0.116991096	0.03999009	0.112612568	0.046830512
M674T328_pos	0.041899157	0.016864716	0.021005179	0.009517918	0	0.024705209	0.004522486	0.054796145	0.04633266	0.056101813	0.180823717	0.096690808	0.15440503
M796T51_pos	0.275275073	0.193475305	0.148292507	0.18820094	0.120470927	0.183286906	0.148191981	0.284054368	0.429437982	0.392392175	0.295524368	0.462056054	0.199482901
M939T260_pos	0.010197938	0.021756198	0.006326009	0.007278357	0.005044163	0.006195769	0.010385077	0.060123781	0.009797839	0.048893031	0.080488603	0.004762894	0.063012855
M215T362_pos	0.103376795	0.132858363	0.164131285	0.115522638	0.118438689	0.111086015	0.091425692	0.048000018	0.057345328	0.054529359	0.062449014	0.039518165	0.068757851
M461T650_pos	2.238186763	2.439329557	2.263043859	2.278542059	3.000251862	2.635615155	2.836621013	0.911041806	0.779337116	0.57883042	1.043959002	0.631710712	1.198082804
M345T724_pos	0.190697006	0.137099303	0.134842573	0.146070371	0.160972675	0.175153887	0.165580598	0.074412866	0.059351264	0.05055875	0.108918532	0.061433383	0.095702805
M475T260_pos	0.525390729	0.428787588	0.491573511	0.33880355	0.457061892	0.437368141	0.377545684	0.76193086	0.764514338	0.674188064	0.737252944	0.61495866	0.759189356
M245T404_pos	0.463004918	0.255947052	0.240526571	0.231369498	0.20324728	0.224767122	0.204080478	0.178787987	0.191615773	0.190510519	0.160969411	0.162544925	0.206756595
M727T384_pos	0.081435076	0.027028738	0.02919238	0.106484057	0.011627572	0.016509664	0.017326697	0.09290543	0.137851659	0.085738621	0.091969971	0.076490327	0.082079394
M263T526_pos	0.145494421	0.192711951	0.215520336	0.211420353	0.307400967	0.270673872	0.287172784	0.028779021	0.039168426	0.020451814	0.183050115	0.030817358	0.167354955
M223T82_pos	0.090695186	0.046048039	0.046328202	0.066490264	0.031337506	0.041378814	0.052495014	0.05803042	0.080926671	0.102205253	0.07368639	0.074671141	0.050886741
M644T451_pos	0.075121592	0.052194315	0.072552944	0.076710801	0.07253001	0.081259665	0.07732645	0.00839322	0.010895135	0.019929154	0.037158506	0.011189425	0.040802216
M824T526_pos	0.450750484	0.589385393	0.60963781	0.637637271	0.829719517	0.750270908	0.856114957	0.044914207	0.052091566	0.003628727	0.482170695	0.020779114	0.464682192
M421T404_pos	0.794054578	0.965806793	0.957916946	0.854252252	0.809291934	1.071174916	0.979252412	0.438387039	0.384327264	0.51463815	0.390250253	0.455097434	0.520323524
M804T378_pos	11.38333796	11.56339879	9.54734676	2.200415883	11.25234377	12.57294413	13.78491556	0.094312603	0.099347374	0.058895235	0.280627427	0.008131385	0.34489253
M921T707_pos	0.21032049	0.43300031	0.304084739	0.394128976	0.426859507	0.56462907	0.40762383	0.017055835	0.01979679	0.017860953	0.187593696	0.052869548	0.170437137
M585T562_pos	0.101233129	0.057860035	0.095285714	0.178846279	0.006767262	0.007234742	0.021566014	0.112087405	0.240712674	0.305253609	0.235621555	0.759330307	0.285496344
M891T51_pos	0.040066891	0.061282902	0.059211009	0.085318817	0.085737705	0.054177266	0.069129818	0.020883076	0.033477127	0.011974257	0.02099584	0.018436113	0.032215601
M414T345_pos	0.307165663	0.179974557	0.465631124	0.508253203	0.197189739	0.179465991	0.15738795	0.183391765	0.327637118	0.453549419	0.595111194	0.559399701	0.584529187
M822T378_pos	3.583574684	3.735926949	3.258485791	0.68156689	3.677222527	4.209535991	4.393634679	0.025983266	0.016951634	0.009726045	0.112750324	0	0.129571128
M997T374_pos	0.463813774	0.225424885	0.266194714	0.009326158	0.27505655	0.191627775	0.24617902	0	0.003614528	0.040523993	0.008487284	0	0.00689949
M501T649_pos	2.62302446	3.10195479	2.781393115	2.889906326	3.754392176	3.575333731	3.630825936	1.04511585	0.881722599	0.644394955	1.29450929	0.739262422	1.38098028
M694T350_pos	1.653366899	0.913500956	0.859315649	1.344653996	0.424469918	0.541069242	0.985903668	1.378865894	2.634391704	1.826619542	2.082582395	1.622520316	1.609677671
M179T84_pos	0.080050952	0.031107494	0.01853427	0.013688067	0.020928992	0.022611981	0.023517892	0.11874941	0.12411114	0.082030283	0.070673272	0.134870358	0.069479252
M476T343_pos	0.388378926	0.328975196	0.420760779	0.309365191	0.231544251	0.273359233	0.326072281	1.028017381	0.828966251	1.38119993	0.353174565	2.098785144	0.277640642
M279T774_pos	3.068636704	1.503882181	1.521074664	1.627150448	1.489841969	1.660622109	1.790981689	1.641314394	1.586917386	1.599449314	1.359649023	1.651805051	1.748127567
M902T380_pos	3.903919915	4.100552868	3.406102534	0.87590084	4.597825714	5.401600236	5.066094281	0.07235195	0.049166578	0.034974509	0.137764852	0.005036889	0.160036569
M547T54_pos	0.046497411	0.092996974	0.089745377	0.073014358	0.091081772	0.097863397	0.080581931	0.065379207	0.140080383	0.226415913	0.126652242	0.131281267	0.199095196
