name	FD_D1	FD_D2	FD_D3	FD_D4	FD_D5	FD_D6	FD_D7	FD_D8	FD_PG2	FD_PG3	FD_PG5	FD_PG6	FD_PG7	FD_PG8
M333T696_pos	0.155754275	0.488309335	0.241877166	0.186914421	0.168750039	0.172591663	0.570694516	0.173141158	0.163461651	0.218800606	0.183967771	0.14620512	0.212604593	0.176931012
M569T53_pos	0.062501905	0.19132854	0.359396582	0.066068986	0.131770555	0.308169812	0.17892293	0.288441688	0.05724452	0.057621132	0.058707052	0.046009513	0.176815083	0.067670134
M316T493_pos	0.409741242	0.395201016	0.303152773	0.282914417	0.280018819	0.234387988	0.303405997	0.286257228	0.192108513	0.272509344	0.262779961	0.258325966	0.278435859	0.28586247
M433T353_pos	0.70797109	0.564193133	0.658129736	0.570533518	1.27650892	0.891859007	0.944852132	0.954747461	0.493641289	0.60879399	0.462751064	0.7143307	0.350439464	0.868541359
M332T493_pos	0.197870893	0.158380448	0.095694677	0.206286588	0.16927321	0.182685376	0.199426425	0.137552337	0.019583827	0.028104232	0.096662216	0.067045538	0.123502178	0.044014531
M846T403_pos	0.163726782	0.283303313	0.119730047	0.085346653	0.17675046	0.077627951	0.114504943	0.114483532	0.158957951	0.151919812	0.129626415	0.076850743	0.173463118	0.047700609
M780T748_pos	1.066980138	3.083558361	1.469322973	1.000356997	0.964006396	1.08350477	0.882858193	0.857649304	0.968612053	0.995836777	1.011623386	0.77856802	1.019804554	1.035219295
M530T653_pos	0.713969197	0.883567952	0.900982172	0.88944868	0.864514491	0.977445625	0.870487981	0.970158532	0.588420542	0.646750685	0.742245851	0.390863345	0.653535683	0.42052733
M426T54_pos	0.21562069	0.278103957	0.136095474	0.208786982	0.254647817	0.170569743	0.172499224	0.169769366	0.096497805	0.145514678	0.279993257	0.110093881	0.266358898	0.137431854
M353T253_pos	0.463828643	0.780201497	0.242821101	0.077195738	0.019171037	0.029466605	0.02241334	0.02339033	0.87388088	1.053466238	0.032264536	0.026104163	0.042456297	0.01054715
M216T233_pos	0.138128722	0.042231109	0.076005192	0.134394647	0.159301953	0.12775917	0.177648565	0.077380312	0.090401143	0.113473386	0.106301148	0.103339319	0.055563454	0.135368994
M143T170_pos	0.657762239	0.465213316	0.321746349	0.668297947	0.477759305	0.305743852	0.57962291	0.432685929	0.343276093	0.318305307	0.312765398	0.52729381	0.175609776	0.542972642
M131T41_pos	0.8558874	1.889893867	0.824508836	0.639071293	0.706613098	0.602219161	0.671013343	0.665760883	0.971834518	0.835845747	0.498895232	0.613527399	0.422796778	0.777692847
M227T173_pos	5.781953665	4.434796078	3.048118368	3.079803954	3.718633037	4.666925778	3.224851945	3.458072913	6.085739786	6.151765634	6.307166946	7.237439617	5.028250159	8.13770184
M973T300_pos	0.06421306	0.027548318	0.059126609	0.054910538	0.021497989	0.131478444	0.08874826	0.05376565	0.038501175	0.043295591	0.031367185	0.076912488	0.024778812	0.073908213
M599T622_pos	0.017627919	2.039739472	0.076370333	0.122091727	0.041752241	0.003125735	0.349273705	0.052611996	0.263810096	0.281443134	0.201858283	0.025572726	0.061640141	0.015833893
M715T226_pos	0.110826443	0.105782177	0.882265062	0.103405346	0.042533487	0.457166769	0.182808744	0.353141168	0.018309744	0.105732509	0.115032555	0.035649499	0.205555122	0.095543782
M353T89_pos	0.261732836	0.445315476	0.285218372	0.444870228	0.320401812	0.377752353	0.605343864	0.218723735	0.158475299	0.202972015	0.268426004	0.181260687	0.136632131	0.198185623
M589T448_pos	4.68895206	3.281814478	5.880808256	0.043469024	1.778004728	14.28635859	4.762537366	10.02461981	2.446532877	2.72809829	1.206247447	3.068393336	9.458512478	3.893556286
M456T633_pos	0.497779927	1.156075181	0.661328744	0.64349432	0.924330533	0.460133969	0.631011428	0.452308114	0.477856457	0.426542664	0.4188587	0.371851355	0.403275655	0.415700207
M338T235_pos	0.268484886	0.150475688	0.156355847	0.371887375	0.364104821	0.222322787	0.287563965	0.182578718	0.132736115	0.117928609	0.210933866	0.22587676	0.134504376	0.323237799
M958T262_pos	0.169948238	0.211541021	0.078890415	0.09028652	0.02371901	0.032890777	0.013321912	0.017564164	0.270595608	0.185219787	0.118313021	0.881569415	0.075545181	0.282802337
M702T778_pos	0.059382287	0.168948759	0.091012731	0.064147154	0.056778559	0.064700964	0.029870964	0.078144681	0.048586108	0.046486923	0.04402683	0.059597849	0.058519594	0.063153666
M456T493_pos	0.434566281	0.994850074	0.575170409	0.442429768	0.393845861	0.501165041	0.428706905	0.392293336	0.606910381	0.416268547	0.402430323	0.364635975	0.406514721	0.415844168
M189T170_pos	4.574159187	3.44293678	2.352104234	4.544870483	3.425376935	2.084156099	3.600357514	2.269471531	2.507037423	2.231985541	2.202539669	3.739424464	1.292684204	3.692822206
M465T778_pos	0.381017722	0.315516616	0.543905379	0.312184927	0.303632515	0.515654155	0.1908188	0.308172752	0.384191846	0.131571713	0.455180124	0.089634778	0.152859872	0.045611636
M533T655_pos	0.157689363	0.267542885	0.126427709	0.178872736	0.161953174	0.136587569	0.221161407	0.119374216	0.154428641	0.195723832	0.159371385	0.168338475	0.144777788	0.194488167
M496T360_pos	0.627371742	0.906566493	1.388744509	0.564378866	0.580428171	0.370137462	0.730511514	1.774087885	0.941093747	0.602489761	0.707157886	0.605969612	0.291560348	1.156195841
M172T76_pos	0.243629048	0.353764086	0.105118874	0.213815233	0.286279436	0.076057891	0.180342019	0.130076372	0.191706181	0.201876848	0.185157406	0.171452688	0.147847095	0.179139527
M515T299_pos	1.136001226	0.976343424	0.632283758	3.455227631	0.517121139	0.427811049	0.278845305	0.624562662	0.359654373	0.282825524	0.347474055	0.935740322	0.601232061	0.137798096
M652T247_pos	0.31492125	0.398189691	0.171461264	0.427229507	0.267877871	0.113884592	0.222217648	0.429894721	0.283118192	0.178264484	0.349343846	0.146881249	0.723256583	0.122747686
M390T472_pos	1.273280386	0.781450661	0.651817728	0.680666883	0.605396302	0.605523291	0.630600437	0.574919298	0.677001961	0.665010107	0.522417441	0.569307018	0.518897661	0.610572387
M564T758_pos	0.145671883	0.408511219	0.213594712	0.129309557	0.1395994	0.127118835	0.271882798	0.126398326	0.116707205	0.124554913	0.115012206	0.109374426	0.142681117	0.11699209
M204T40_pos	0.031098459	0.133694061	0.049224627	0.056618933	0.041638019	0.035862977	0.031942237	0.035333984	0.022316064	0.028470064	0.049927127	0.035736925	0.062807721	0.031801448
M691T697_pos	0.140863103	0.135730523	0.133461751	0.107934577	0.100238515	0.120006685	0.105786431	0.100123848	0.112531529	0.114414958	0.08328792	0.057155269	0.114553678	0.070639957
M694T774_pos	0.294174672	0.921111801	0	0.484741096	0.168605604	0.098268231	0.844362721	0.361474454	0.249113128	0.10025228	0.122356517	0.13624377	0.083017202	0.174668383
M398T509_pos	2.398068906	1.201533266	2.826218175	2.460106477	1.001943803	0.926815365	1.449926331	1.302632215	0.853318891	0.820755804	1.446587589	0.389133722	3.241502167	0.431702984
M316T240_pos	1.196429431	1.003272812	0.868179854	1.058714933	1.085233243	0.956272364	1.290245311	0.734578239	0.844674973	0.823506998	0.638202475	1.208216985	0.576223148	1.362655033
M242T41_pos	0.516545778	1.084515853	0.558248973	0.637346985	0.531979076	0.436074478	0.450733698	0.488544496	0.45564332	0.514209804	0.41641722	0.514044842	0.503982121	0.621665141
M798T278_pos	0.19033146	0.106313286	0.096336851	0.29532899	0.22462484	0.154001382	0.218971465	0.173178718	0.054568977	0.079269388	0.210083794	0.061657036	0.187081088	0.059943248
M306T305_pos	0.209515922	0.130824963	0.116095247	0.144507688	0.124614747	0.107842242	0.100607175	0.090775387	0.128458554	0.114461114	0.091796499	0.115603945	0.083170588	0.1114535
M375T123_pos	0.450578967	0.323415498	0.472661177	0.351736254	0.311936791	0.360028864	0.34766805	0.369238224	0.272966507	0.247563239	0.287515507	0.550955035	0.257479801	0.543182209
M854T492_pos	0.058142548	0.040077003	0.054420203	0.060859096	0.037366772	0.121577573	0.044398968	0.031763238	0.300412005	0.050559992	0.051796321	0.068695888	0.036539342	0.036094109
M547T45_pos	0.022759861	0.124763569	0.11121504	0.030435128	0.030479777	0.078007626	0.06071722	0.111524618	0.016898262	0.017686389	0.024408285	0.018969095	0.128230961	0.029682502
M512T365_pos	0.23487607	0.278140408	0.199790886	0.226835645	0.269532281	0.175211028	0.224207434	0.249112676	0.126843358	0.158473438	0.135361716	0.222881765	0.096638889	0.313410375
M600T242_pos	0.230037213	0.395915418	0.345308122	0.358590429	0.503413222	0.222904696	0.183034505	0.257192864	0.237508997	0.247948572	0.434478089	0.239975759	0.237372312	0.258072103
M357T54_pos	0.24911136	0.127883593	0.101357022	0.468666996	0.300812949	0.143677127	0.447753709	0.124346965	0.155441662	0.129183932	0.206579918	0.092882602	0.160111987	0.135285928
M618T423_pos	0.080716872	0.01735662	0.022664523	0.127327104	0.140603968	0.128074095	0.265740803	0.140098897	0.018942899	0.039862706	0.065431796	0.216283834	0.03626759	0.176179257
M189T55_pos	1.322366286	0.895754992	0.814221636	1.251549662	1.319428929	0.864529124	1.532986468	1.039691728	0.973294806	0.746992035	0.837387438	0.971791749	0.608980043	1.205375902
M424T118_pos	0.269421506	0.254774604	0.24110885	0.232546845	0.150492869	0.196353248	0.205505956	0.181141902	0.17594387	0.258867157	0.240974399	0.213894399	0.291575944	0.240808887
M930T741_pos	0.038475787	0.095994212	0.060645908	0.03903371	0.025703829	0.04483717	0.054679233	0.033996742	0.026731426	0.045620051	0.033331803	0.02981522	0.031358697	0.029019865
M503T477_pos	0.784093154	0.547370298	0.565872745	0.544362873	0.668713604	0.650741853	0.654417018	0.641296524	0.44695122	0.642398207	0.734588934	0.688472515	0.750629357	0.787884336
M682T51_pos	0.040529473	0.147379595	0.07925304	0.066122679	0.064395728	0.102015567	0.045929671	0.05279531	0.111886322	0.0676871	0.123391752	0.063004952	0.092405975	0.149629311
M431T778_pos	0	16.7147307	2.808506804	0	3.901307226	6.341945877	4.51873686	6.39197125	0.42346942	0.471419944	3.868943927	2.114571853	2.082854579	4.860086178
M172T277_pos	0.110456778	0.5270577	0.185804902	0.110739079	0.111007349	0.105556298	0.109827153	0.108623928	0.107193278	0.102262727	0.104788332	0.081169548	0.1132253	0.104012308
M83T417_pos	0.048043778	0.185090174	0.076734096	0.043685857	0.048078183	0.050103421	0.045588402	0.055870374	0.057011902	0.047887007	0.052581028	0.038629937	0.052834616	0.048546601
M445T430_pos	0.271992456	0.574850322	0.112057117	0.312877446	0.288849491	0.237275663	0.268237749	0.185318741	0.379761776	0.200880895	0.11339623	0.154402269	0.088088899	0.239382488
M379T778_pos	0.131856855	0.402588898	0.204581169	0.126255901	0.125997756	0.139547559	0.129194002	0.152631436	0.152000647	0.149331812	0.114551984	0.129695572	0.13241257	0.163952074
M984T254_pos	0.108806594	0.020688304	0.063090682	0.059152273	0.041335901	0.066826056	0.106670505	0.055940152	0.054728957	0.098510397	0.036005214	0.04323813	0.041865437	0.048578778
M381T234_pos	0.194980533	0.111725044	0.083624245	0.209365792	0.19749335	0.089580119	0.202533393	0.18601936	0.116851792	0.143644297	0.112733143	0.182924409	0.081867689	0.169885823
M849T356_pos	0.168822365	0.119761018	0.192669104	0.090843551	0.100370021	0.071325589	0.123024566	0.468974272	0.202320461	0.208224194	0.08906656	0.154299613	0.066931599	0.283381888
M589T734_pos	0.131158636	1.042406513	0.273309483	0.502508268	0.604443484	0.21111482	1.04060955	0.233388706	0.605999067	0.073015158	0.688864104	0.253245658	0.153674504	0.320719946
M444T236_pos	0.976694811	0.301260908	0.290255898	0.728935881	0.789468564	0.404615694	0.760995338	0.395168987	0.512081103	0.485841162	0.342504888	0.253160953	0.199568641	0.258757066
M629T681_pos	0.117368926	0.310839779	0.098174982	0.129323746	0.073019257	0.084980082	0.397920631	0.058989576	0.112253589	0.181041738	0.114688418	0.113431008	0.115999147	0.132224168
M623T248_pos	0.642714531	0.522446755	0.439354549	0.3898462	0.3229107	0.481356894	0.432773676	0.484854457	0.335102654	0.399727539	0.306254565	0.089617648	0.480870401	0.479382776
M199T123_pos	0.633545468	0.496128491	0.286981895	0.350916986	0.653473114	0.442038258	0.385141109	0.492002807	0.504312557	0.51184827	0.66178207	1.083895578	0.466703769	1.114089727
M171T171_pos	0.173816798	0.124124113	0.090301344	0.171936045	0.134692651	0.08748774	0.137595086	0.085445476	0.088626389	0.076944836	0.087026144	0.138595006	0.048161614	0.133378021
M465T85_pos	0.211209723	0.329607973	2.713507447	0.73772877	0.134097534	0.810163817	0.240519863	0.231284372	0.043354656	0.090478977	0.161359886	0.070111245	2.012662443	0.365364957
M371T760_pos	0.304222524	1.376890633	0.724516136	0.407703771	0.431685575	0.337344906	0.330856552	0.396535907	0.327038963	0.330206567	0.304545159	0.265597809	0.309807236	0.309816624
M541T256_pos	0.284268081	0.30918256	0.331346081	0.294356544	0.424990473	0.321636914	0.442045359	0.33726405	0.322355155	0.33278128	0.366664314	0.32317511	0.332503566	0.299507368
M583T264_pos	0.09544035	0.032250963	0.025972381	0.175423544	0.249890848	0.041079196	0.194408683	0.057368894	0.03102082	0.059969102	0.03899407	0.030366566	0.046846085	0.046248474
M191T618_pos	0.106437054	0.068727643	0.045561426	0.115116032	0.111311022	0.135120136	0.084852973	0.111995125	0.104669536	0.093759529	0.027983921	0.118686123	0.086996424	0.109754512
M737T712_pos	0.044641337	0.11245601	0.040725061	0.044522645	0.043627053	0.022674202	0.042524291	0.054783235	0.024744066	0.045182582	0.034360785	0.036329882	0.037578563	0.044356338
M249T577_pos	0.174346553	0.3105424	0.179172198	0.157189496	0.159289407	0.168390228	0.16336107	0.180283773	0.177173538	0.159026089	0.153947256	0.180551577	0.167797356	0.170608359
M590T52_pos	0.417919057	0.424808992	0.294317928	0.129693048	0.265449304	0.281744731	0.22079903	0.168077624	0.239275904	0.387180339	0.1568706	0.232475786	0.347704296	0.323514868
M485T54_pos	0.090309737	0.128163835	0.076168696	0.087672216	0.099776679	0.08046021	0.070271954	0.081175935	0.161054796	0.168224897	0.136177123	0.10094299	0.108093643	0.12719955
M555T44_pos	0.051296214	0.293023246	0.040566132	0.087799099	0.038637599	0.029526434	0.048376388	0.047787799	0.053760399	0.048419318	0.036784637	0.053560668	0.027089877	0.075686226
M126T54_pos	0.35551824	0.618952955	0.35664603	0.675523656	0.637085562	0.310102916	0.534738082	0.310163984	0.177001461	0.302166794	0.323537031	0.139921669	0.232463577	0.238650966
M346T469_pos	6.6232709	4.536910193	3.99030726	4.199158114	3.91041708	3.772000471	3.880342406	3.722229048	3.935194816	3.937268887	3.42852106	3.577139355	3.57461561	3.738924353
M256T42_pos	1.640445062	2.766624034	1.311275626	1.105607011	1.256151169	1.063281385	1.235249723	1.134184486	2.137083909	1.608008692	0.936502807	1.075493191	0.66065444	1.458558952
M623T363_pos	0.212694908	0.156206082	0.672059528	0.699927739	0.658596892	0.273935155	0.359203898	0.368135657	0.129688823	0.189692941	0.523603775	0.04908921	0.492895374	0.231625007
M557T689_pos	2.26270152	5.818289216	2.908711713	1.852791832	2.393795121	2.134070742	2.066774693	2.217063295	1.854554691	1.677703697	1.859737166	1.792756802	1.81186756	2.100481321
M416T119_pos	0.372575121	0.246403835	0.383302682	0.263252862	0.266153984	0.364573883	0.251488749	0.307747696	0.265430305	0.337500534	0.240354874	0.485915809	0.459238514	0.362501298
M266T45_pos	1.34861861	2.856386599	0.745355729	0.853083072	1.370374646	1.100646186	0.707987159	0.687575504	0.813097224	0.844618986	1.254729339	0.072581966	1.056228042	0.568316601
M612T228_pos	0.077102361	0.115368843	0.097296702	0.04924253	0.107917868	0.050261167	0.038558463	0.065683593	0.077060804	0.128859802	0.05136391	0.058896343	0.057300315	0.278893017
M477T235_pos	0.249448723	0.183956215	0.168358579	0.174983479	0.212293808	0.171246488	0.21250626	0.190716493	0.181173074	0.160408381	0.21236756	0.299520161	0.169051487	0.29712221
M85T42_pos	21.56722995	36.68743853	17.57287179	14.9528409	16.34134196	14.51203701	16.06087964	15.78118969	25.22261578	21.11292886	12.07952177	15.07248373	9.980198283	19.52584155
M305T391_pos	0.132581203	0.224096226	0.023262576	0.040591613	0.02537887	0.024615902	0.017121534	0.015587383	0.132014384	0.093613365	0.025786837	0.457448267	0.056693837	0.520529451
M369T42_pos	0.090319786	0.108474796	0.075632273	0.067503484	0.072480822	0.059478675	0.075822154	0.078574089	0.084648759	0.081220204	0.065604884	0.067951134	0.048682119	0.092231064
M638T246_pos	0.12088355	0.215510618	0.132723599	0.078262493	0.093762451	0.133158358	0.150876729	0.179497201	0.064325502	0.079252549	0.075681348	0.087323175	0.297786397	0.139989944
M252T82_pos	0.937196326	3.863838004	1.08738294	2.471177075	2.259456355	0.764835676	1.33674902	1.003739343	1.305622855	1.807471382	1.356820258	1.82537239	0.503245981	3.495834686
M559T445_pos	0.353850842	0.256074103	0.240195272	0.457624435	0.455022975	0.329544568	0.326493751	0.330667194	0.284702479	0.366667988	0.269121912	0.360685454	0.198915209	0.377124189
M404T742_pos	0.250902577	0.723288505	0.355964861	0.238251942	0.233959232	0.245251519	0.193999591	0.241775359	0.250029025	0.255442815	0.247969769	0.205409031	0.225007398	0.26423498
M631T403_pos	0.102563748	0.122650092	0.061886202	0.066175283	0.066016338	0.027548471	0.059947372	0.06598493	0.080088596	0.111538265	0.103752209	0.067962784	0.103732441	0.070449297
M311T126_pos	0.296138543	0.284834983	0.181111731	0.159629426	0.158403115	0.113541832	0.215379876	0.126421829	0.186581125	0.133092911	0.162140292	0.364246246	0.15017297	0.329940197
M495T333_pos	1.294280137	0.953144722	0.8288152	0.754031376	0.908822069	1.257977241	0.897242769	0.797958415	1.187185875	1.230434439	1.410259466	0.833867299	1.411764736	0.768695811
M508T42_pos	0.052185457	0.061498041	0.02571656	0.029232271	0.041082384	0.02673412	0.041192453	0.038866422	0.045301086	0.038982543	0.028098619	0.03549588	0.016691422	0.046289969
M390T234_pos	0.735787217	0.435857859	0.353585131	0.436157849	0.347585076	0.655018772	0.472961558	0.469025751	0.41854534	0.31757255	0.359013686	0.779752288	0.451574849	0.86897637
M639T745_pos	0.142423227	0.213109663	0.095293862	0.110257583	0.109952216	0.111642407	0.083323253	0.08408986	0.102543574	0.093373073	0.095681252	0.071506689	0.099862215	0.119069545
M200T343_pos	0.061653486	0.216057847	0.098154529	0.063667897	0.060446328	0.056832941	0.055954735	0.058072416	0.072634937	0.055904619	0.056909335	0.047833058	0.059400474	0.059778014
M197T595_pos	0.134517034	0.222451388	0.125706625	0.157640557	0.040692983	0.076609339	0.067207383	0.081678081	0.195198338	0.100537604	0.145934444	0.042648633	0.134319237	0.034318129
