name	FD_C1	FD_C2	FD_C3	FD_C4	FD_C5	FD_C7	FD_C8	FD_D1	FD_D2	FD_D3	FD_D4	FD_D5	FD_D6	FD_D7	FD_D8	FD_PG2	FD_PG3	FD_PG5	FD_PG6	FD_PG7	FD_PG8
M249T725_pos	0.82031852	0.360417674	0.348548585	0.360988818	0.345824434	0.35795562	0.359973625	0.397636299	1.127481805	0.580115398	0.400759963	0.379611655	0.389180336	0.341727324	0.367453546	0.371937108	0.387240866	0.378857503	0.295702091	0.382324344	0.378044126
M206T286_pos	0.330354517	0.455785715	0.348597146	0.159475501	0.549658275	0.396760451	0.381986277	0.211539687	0.167446344	0.036130667	0.093438537	0.254959303	0.011037865	0.098970663	0.015247043	0.512023392	0.332063801	0.245953981	0.245912774	0.042645752	0.21033766
M512T54_pos	0.076248341	0.088358431	0.070216412	0.084402712	0.082622585	0.0775808	0.073437784	0.051564676	0.109654246	0.976050118	0.100004131	0.053152018	0.677300747	0.097508553	0.434201228	0.05289816	0.046340554	0.026049488	0.046307123	0.431150675	0.083503026
M389T230_pos	0.469471529	0.702676775	0.87212165	0.326758036	0.847843705	1.003813839	0.748575172	1.54307541	0.448736869	0.567641191	0.916116204	1.12177484	0.536888777	0.54832603	0.714992773	0.459951487	0.494077763	0.750875005	0.709012034	0.984459265	1.764848757
M244T75_pos	0.49204098	0.281532467	0.254755613	0.282438308	0.205030446	0.185563904	0.174740684	0.200034273	0.884480067	0.328658601	0.156254468	0.153106549	0.334295899	0.182250207	0.227908687	0.250525399	0.206577238	0.167201421	0.178236242	0.109426527	0.174079706
M200T164_pos	0.342710508	0.454636314	0.366645866	0.328318832	0.362325018	0.487451563	0.393957353	0.193333887	0.154670138	0.055032416	0.127054814	0.221192199	0.108664479	0.136561056	0.108162261	0.227852397	0.199279084	0.153037407	0.379865603	0.139625042	0.456166627
M916T251_pos	0.058107349	0.105462217	0.111206958	0.035575569	0.106275772	0.098906851	0.086873502	0.100760124	0.006374442	0.171689175	0.188858538	0.173473368	0.105704306	0.079511857	0.083928838	0.091323782	0.010220843	0.110919508	0.118294555	0.108895108	0.157135102
M359T103_pos	0.697043668	0.325093792	0.334035104	0.310751845	0.289943845	0.260233468	0.31648251	0.366041601	0.686256794	0.588819166	0.218455896	0.256535039	0.367711037	0.254317128	0.288417956	0.339232478	0.357010227	0.302801609	0.325199054	0.395600792	0.336222781
M378T687_pos	1.472433694	0.815918094	0.799085386	0.963693822	0.744853131	0.773389811	0.820294568	0.971173676	2.348934171	1.147852195	0.827527528	0.780972103	0.790584347	0.923700277	0.896857563	0.945425296	0.640831271	0.774516757	0.635512404	0.812687251	0.790269847
M261T178_pos	2.464100597	2.043536381	2.179417641	1.562217842	1.710694798	1.543563649	1.486310755	2.405857603	2.47182443	2.034636751	2.096565418	1.729590896	1.458790608	2.126241151	1.646520839	2.070647513	1.019962504	1.454319222	2.834372449	1.168606508	2.587971846
M646T718_pos	0.932690277	0.391992276	0.346968596	0.264814525	0.903796719	0.535050173	0.421242809	0.145166659	1.787271571	0.366737938	0.071407988	0.474932699	0.519056706	1.019558051	0.537136391	0.021952239	0.032105602	0.082966277	0.242573173	0.189460929	0.286009124
M646T80_pos	0.048527715	0.035898388	0.04222578	0.048323489	0.059633271	0.05943725	0.045823622	0.023532782	0.035383053	0.021087216	0.035999426	0.021883851	0.030466378	0.00994557	0.030781101	0.038440244	0.036441049	0.049845984	0.025505699	0.053875013	0.027189328
M393T778_pos	0.657891907	0.312924627	0.285308214	0.319112914	1.598043544	0.32326656	0.324135238	0.340781052	0.999460767	0.510701705	0.236609012	0.337878385	0.335098039	0.326506541	0.328928999	0.359335608	0.306746609	0.338661069	0.295637297	0.318346548	0.34983516
M372T465_pos	0.09296455	0.110306314	0.332168636	0.749840608	0.273811929	0.208417398	0.04579871	0.193226325	0.369386081	0.095612784	0.027131346	0.09571054	0.092984621	0.083865751	0.270374049	2.500074797	0.027545298	0.076139497	0.197687372	0.059128386	0.403934991
M638T54_pos	0.048401949	0.076947456	0.277081737	0.274038256	0.195233225	0.160859839	0.14758793	0.108918823	0.161480854	0.214734223	0.083301077	0.12720478	0.143396249	0.132537103	0.163412632	0.144818136	0.10772591	0.20699383	0.111274788	0.07929291	0.063823579
M785T324_pos	0.074232629	0.095928239	0.07620356	0.274409066	0.065986772	0.064433171	0.08547803	0.120368911	0.081849024	0.066453808	0.1206139	0.027173078	0.087610806	0.078145889	0.061963325	0.074886495	0.097258091	0.072177131	0.083233379	0.081082643	0.065169661
M495T655_pos	0.592883829	0.453352273	0.258624313	0.327682817	0.455615416	0.39373263	0.369229455	0.386658594	0.375311092	0.361106307	0.491395793	0.419000699	0.391838626	0.15806904	0.324943542	0.31721841	0.270689086	0.371328376	0.221842511	0.360831797	0.255494537
M253T240_pos	0.081762991	0.111962757	0.137175546	0.141749198	0.120266291	0.116246972	0.095139973	0.130377299	0.045383	0.04236018	0.087433449	0.134417153	0.092335995	0.131770628	0.055421209	0.09978151	0.122895577	0.098257946	0.091118225	0.051721494	0.114544767
M331T698_pos	1.583111136	1.426608215	1.301874127	1.476578111	1.107043313	1.233716208	1.335800071	1.640042269	1.580102727	1.389454085	1.36089978	1.30524226	1.06335979	1.360347123	1.34022081	1.059330094	1.164372541	1.266798536	1.125662315	1.331767822	1.307563632
M511T186_pos	0.336527444	0.489457157	0.550636968	0.395230654	0.665962951	0.638209692	0.585083441	0.321800801	0.190142114	0.249282788	0.301322496	0.323685474	0.25068634	0.220960252	0.272377615	0.268559739	0.27716545	0.386714049	0.40650213	0.432568369	0.416270451
M231T127_pos	0.253612464	0.22567592	0.267598997	0.310996099	0.368168684	0.329896552	0.349084465	0.326165772	0.470729184	0.2081008	0.12482126	0.209998748	0.179219898	0.16173878	0.181374721	0.183193323	0.203006005	0.178298777	0.312764659	0.159797811	0.339325309
M541T759_pos	0.340534935	0.057752627	0.038726392	0.482371788	0.178030202	0.132335722	0.127766931	2.661246247	0.131013376	0.16754283	0.280456862	0.196671101	0.329462014	0.05497867	0.043286802	0.1910523	0.03651308	0.107791449	0.517339671	0.347994799	0.084737685
M375T226_pos	1.139142751	1.398233418	1.420152422	1.007762152	1.331695858	1.371275435	1.304536667	1.444595511	1.187447529	0.743200578	1.097504582	1.268188156	0.975594352	1.039954491	0.943383271	1.006943829	0.673500881	1.152582352	1.442820446	1.32834961	1.680526333
M346T247_pos	1.060394236	1.202767654	1.214456304	0.811496865	1.290038919	1.357495515	1.246875264	1.256688299	0.587470667	0.365390298	1.479139218	0.866956867	0.624893011	0.596775104	0.430463172	0.904079796	0.639354237	0.748322114	1.262197793	0.348746348	1.440204763
M247T208_pos	1.338978673	1.331539277	1.558136822	0.96013451	1.144585118	0.965225714	0.876474038	1.687663392	1.704022371	1.172153995	1.01711664	0.939830494	1.077167018	1.118349253	0.948557946	1.334706554	0.757439835	0.899350226	2.156580627	0.537988858	1.941788835
M437T44_pos	0.055139943	0.049593411	0.048867749	0.05252092	0.046946399	0.042085762	0.03939609	0.072764724	0.050571063	0.032596221	0.046471646	0.050674987	0.039422715	0.027582338	0.007056942	0.095975473	0.07311475	0.024720054	0.069050571	0.010726282	0.087139861
M869T258_pos	0.134931762	0.127184555	0.131241155	0.15637876	0.101213293	0.150448695	0.137308412	0.064113641	0.06764846	0.054379425	0.136267194	0.066632497	0.122086036	0.091512377	0.097769198	0.038582002	0.078662892	0.020467499	0.073617197	0.165907644	0.119937811
M247T179_pos	1.015977713	0.803603799	0.735017256	0.652303813	0.64184289	0.528942358	0.538368226	1.473193842	1.165073504	0.713114379	0.949109025	0.614047798	0.654500008	0.814917541	0.634420337	0.969095389	0.524591556	0.457919625	1.530069555	0.411997282	1.312471375
M210T44_pos	0.178045977	0.051452947	0.079646059	0.04059001	0.115839842	0.149564308	0.075888604	0.0327375	0.039440359	0.05484109	0.03783589	0.030307999	0.060207713	0.043029154	0.050932975	0.093411878	0.099298274	0.049362665	0.023343326	0.052114043	0.02663986
M248T43_pos	0.173884612	0.104875992	0.560577563	0.12051079	0.155030255	0.181517324	0.651034121	0.446503672	0.69455334	0.526072801	0.164457849	0.137938987	0.154277057	0.212366335	0.106587127	0.023684958	0.093495488	0.100404902	0.418069916	0.088112067	0.69031405
M331T228_pos	0.378134714	0.417083271	0.496084387	0.317228518	0.364792304	0.433884815	0.343037767	0.422972403	0.34766842	0.256904083	0.319992931	0.40145345	0.231508178	0.330047865	0.348647336	0.320922449	0.234267613	0.310598676	0.478033929	0.266386761	0.652123933
M794T683_pos	0.118591751	0.05857545	0.053974064	0.060677215	0.04758107	0.055859574	0.058675864	0.058753316	0.147831031	0.081206798	0.061464765	0.061613832	0.058101136	0.062186396	0.061009301	0.053333232	0.052205508	0.057181435	0.046747427	0.063092418	0.052725945
M274T55_pos	1.698943576	1.017077021	1.00604507	1.231197321	1.010155866	1.11127247	0.957505295	15.34343378	74.00983807	12.12869407	16.50659799	18.23383518	11.12245572	12.63552871	12.74370704	0.900287684	1.459407169	11.58765958	1.198911168	19.21048355	1.71924378
M445T43_pos	0.082356579	0.081231749	0.076730622	0.062801359	0.07962161	0.081190464	0.081393137	0.088835765	0.055072792	0.063603288	0.084673063	0.052934258	0.061143541	0.086116825	0.03825095	0.083492173	0.067707305	0.031077541	0.056470811	0.013153933	0.08035401
M485T681_pos	2.385615435	3.615705627	3.948931011	3.276639083	4.346032364	5.651096394	5.764338256	2.127158216	1.341683014	0.933536412	2.995128036	3.192747816	1.300459903	3.267313521	0.961707413	1.575949866	2.218911801	1.50514555	3.806174796	2.724165531	3.206850773
M402T352_pos	14.28071298	17.82000143	19.18835483	14.42554923	15.1528115	0.816960549	0.95405906	13.73824409	9.566275253	8.223082697	9.047535853	11.5008392	7.15912448	8.432709415	6.083059495	10.84532449	12.27808186	13.57381426	11.53854846	13.4102073	16.42019883
M310T535_pos	0.309822061	0.134385252	0.113053405	0.536826387	0.150464855	0.18824466	0.111696377	0.776758223	0.409350433	0.370712319	0.99826956	0.543459061	0.217029545	0.273305493	0.252531657	0.057716569	0.082776439	0.231539291	0.227341182	0.337523187	0.101109067
M207T88_pos	0.205044968	0.173977674	0.191293512	0.113599876	0.179905705	0.176350352	0.175554342	0.214010567	0.284945054	0.118174701	0.172740575	0.119565751	0.075376938	0.107845717	0.08388892	0.160616527	0.126920975	0.081963832	0.23859938	0.067827588	0.215651731
M405T53_pos	0.15690365	0.172471515	0.165614502	0.122112233	0.129325683	0.144934491	0.142542908	0.267772984	0.331219976	0.265206456	0.772261463	0.147370678	0.196353883	0.152316412	0.195063262	0.340177565	0.321483816	0.170021334	0.229671873	0.304135561	0.498610252
M408T497_pos	0.286349228	0.233290232	0.233836513	0.111688569	0.289289414	0.510219457	0.356513255	0.378613243	0.251997169	0.261601472	0.373324717	0.460773245	0.279317262	0.363511136	0.311108789	0.077011167	0.112503333	0.415514028	0.30587121	0.533737971	0.128139834
M802T778_pos	0	0	0.128509445	0.140126679	0.107625408	0.192366875	0.150053471	0.113385654	0.345835432	0.156485626	0.088084787	0.093596334	0.121604903	0.131495507	0.119323059	0.100306649	0.103500105	0.092937413	0.095101317	0.099271458	0.121860491
M409T54_pos	0.157339216	0.130886284	0.198367155	0.145159668	0.111227503	0.12337397	0.086690046	2.853549034	6.821079904	1.656891643	2.612870663	2.617833293	1.603104207	2.079603601	1.361970594	0.177008479	0.256941934	1.272382315	0.298577117	2.214264684	0.316193993
M649T41_pos	0.158561475	0.061124501	0.035334389	0.055646364	0.031751917	0.045789755	0.051147255	0.043162011	0.147831684	0.094865552	0.060500847	0.071994609	0.024720512	0.038523922	0.064578584	0.057002854	0.054259662	0.085456933	0.043909253	0.029699264	0.070611511
M708T259_pos	0.519031219	0.490302359	0.488939519	0.306947004	0.449705299	0.829175939	0.5506975	0.752017196	1.576121248	1.527642477	1.235845724	0.845252725	1.847521164	0.981723639	1.198939775	0.311639571	0.259532374	0.572643173	0.112882508	1.629877934	0.102069727
M762T701_pos	0.150075623	0.123707202	0.123823632	0.09394139	0.127845774	0.084560533	0.103764291	0.10783972	0.239066567	0.119216074	0.117603785	0.102321345	0.120507254	0.117529494	0.089751006	0.116946402	0.137497936	0.106183727	0.097530265	0.0953472	0.104247845
M788T309_pos	0.334339596	1.118269552	0.791332517	0.40534205	0.321891346	0.725595131	0.385704106	0.29330893	0.244322393	0.1702617	0.255311369	0.482963555	0.245830537	0.452631294	0.179991499	0.255904303	0.393323981	0.296500954	0.374490392	0.230011221	0.455267227
M639T653_pos	0.099906012	0.112432246	0.135437888	0.127370463	0.097513415	0.104304764	0.099201028	0.10894607	0.129639345	0.092711877	0.113250733	0.093888648	0.101844397	0.272313662	0.109736258	0.074637509	0.09012415	0.097652047	0.08183789	0.090601323	0.095642415
M872T393_pos	0.534102073	0.468734058	0.499963002	0.469385218	0.493995139	0.332888389	0.352323305	0.189808069	0.136944897	0.226812841	0.306721728	0.428275544	0.323805526	0.321869272	0.25762304	0.29411348	0.084908442	0.817830582	0.391089387	0.460967144	0.252508522
M473T43_pos	0.083809016	0.069946511	0.056895887	0.041853599	0.066578578	0.066614965	0.0601813	0.064674518	0.067298959	0.039387712	0.064890299	0.062068103	0.026647493	0.047734685	0.039565243	0.049873783	0.051048374	0.055491685	0.064230508	0.038468287	0.071475776
M342T54_pos	1.298424618	0.514189292	0.611160675	0.42039091	0.523537618	0.702889402	0.618804146	0.500657622	1.623860017	0.738323478	0.301961454	0.509908866	0.645245248	0.44470348	0.616468854	0.580402171	0.453423742	0.716537978	0.463239883	0.4052985	0.866417204
M440T260_pos	1.582991802	1.182654717	0.94952908	0.203359889	0.485007385	0.552461042	0.087948063	0.788637385	1.290091543	0.797921396	0.640708316	0.437073743	0.590401646	0.284496454	0.479894716	2.463378129	3.284541381	0.298813185	0.201726815	0.412908255	0.091640751
M239T697_pos	0.219330208	0.205954303	0.180471363	0.208776181	0.177031097	0.155463892	0.186734934	0.229088855	0.472996564	0.196350413	0.195324077	0.189725633	0.146614057	0.192431815	0.204319001	0.149462318	0.182195046	0.192775773	0.149186197	0.181102716	0.184109841
M756T305_pos	0.095550565	0.077027413	0.047493078	0.233550768	0.016830302	0.00464054	0.031883679	0.075953218	0.07033966	0.085200609	0.021646034	0.007530042	0.044895893	0.058498702	0.015328336	0.115673666	0.286256197	0.051956315	0.099105835	0.092698345	0.031891859
M196T216_pos	0.056644873	0.117718043	0.134698062	0.086837319	0.226897314	0.179595991	0.787517898	0.343032432	0.606136054	0.121014528	0.176795471	0.170758705	0.170618462	0.159059824	0.125126498	0.481816667	0.488810834	0.178488518	0.273527733	0.124540258	0.546287325
M447T700_pos	1.847545305	1.673633844	1.748175747	2.122762235	2.073006072	2.344545241	1.978186225	1.356097889	1.676592769	0.660333124	1.529149448	2.115638178	1.143910021	1.434664808	0.891613825	0.981784258	1.263264648	1.924731668	1.924522338	2.337081945	2.270902873
M417T696_pos	0.441245031	0.163109277	0.155964507	0.155445053	0.148335645	0.1547166	0.152521899	0.154330229	0.683932493	0.303035398	0.157884625	0.16587092	0.164910546	0.082493338	0.175743161	0.182680243	0.165863535	0.164747143	0.146236548	0.152911137	0.170518293
M660T729_pos	0.681506167	0.232401246	0.178883681	0.035490279	0.393788479	0.432076476	0.512428012	0.102907087	1.078650253	0.138559054	0.015019018	0.208039076	0.426887078	0.368056823	0.209669534	0	0.011174669	0.016459793	0.303263809	0.08702961	0.044365693
M889T254_pos	0.097283065	0.11951428	0.130112768	0.139518642	0.064074184	0.136980806	0.125387215	0.072175577	0.012149523	0.416766266	0.128148932	0.107052421	0.417299112	0.083946677	0.243700555	0.045856783	0.045292029	0.044708419	0.067108805	0.273757795	0.060993185
M328T55_pos	0.196227809	0.147227474	0.12950788	0.070231589	0.145695799	0.155667119	0.127944073	0.111052142	0.183653192	0.237993618	0.101485525	0.099615982	0.220249685	0.192167411	0.194613211	0.077404547	0.08918803	0.105275813	0.08614449	0.11052934	0.146759216
M397T671_pos	0.566745078	0.163372767	0.300356291	0.180049111	0.183040145	0.133647809	0.143017488	0.205016674	1.358913253	0.203240954	0.285413818	0.228805144	0.606615462	1.118038635	0.147198783	0.140651494	0.218232941	0.13028279	0.096867235	0.139033167	0.293758303
M669T263_pos	0.159523515	0.092843178	0.115892018	0.117369355	0.099670018	0.122101558	0.056792181	0.095924936	0.075511301	0.03350294	0.091025098	0.087883802	0.037386167	0.109434864	0.038236024	0.083574259	0.093265299	0.083420759	0.056824074	0.042931121	0.063527317
M279T84_pos	0.00858874	0.002089053	0.175116517	0.005157346	0.004634024	0.278728495	0.00825774	0.033118361	0.064618699	0.016065411	0.083546005	0.089249619	0.030772442	0.120024373	0.038582348	0.068341971	0.082913899	0.078182748	0.234872125	0.01267483	0.031107252
M345T404_pos	0.407496119	0.494010435	0.516259366	0.537055854	0.771655223	0.77773869	0.766525826	0.510907429	0.679970527	0.322748012	0.357700588	0.344082276	0.249893529	0.332792443	0.34113313	0.366209188	0.372187869	0.659489264	0.474516907	0.498734983	0.509319253
M297T288_pos	1.695901988	1.476089416	1.495536153	1.225542349	1.530089854	1.712558312	1.494825195	0.987263496	1.172204007	0.782532347	0.81059145	0.926654087	0.950609367	0.68993104	0.838568904	1.094428551	1.073007224	1.115606691	1.001193778	1.054554371	1.250757615
M227T276_pos	0.948149813	0.629757865	0.61719852	0.710135218	0.832523316	0.682438958	0.464846713	0.494617339	0.781967516	0.503177499	0.477344102	0.547087625	0.429133546	0.324385623	0.459178954	0.543910035	0.569735743	0.657337717	0.367393446	0.600186953	0.323182869
M699T266_pos	0.104247688	0.084691973	0.073047776	0.170551402	0.115025047	0.050953562	0.163832597	0.117146477	0.133356819	0.071309901	0.039371349	0.038052823	0.050087269	0.00620316	0.101976912	0.106099746	0.08161566	0.074702107	0.104504237	0.048675157	0.070651035
M215T132_pos	7.658192548	7.652876283	7.340410757	10.12916829	6.99035494	8.745729126	7.266228694	4.964211995	9.672251098	10.90980511	6.49428121	9.159216917	12.24488168	9.877185328	10.60196961	5.92260036	4.325378125	7.744508284	4.828302298	3.319221379	5.833711353
M367T243_pos	0.366659018	0.348399882	0.300211079	0.338789108	0.320515805	0.275703535	0.298535996	0.246339085	0.22517215	0.127909012	0.200949658	0.204268695	0.188582303	0.156800753	0.17629685	0.283621547	0.277148906	0.202227811	0.186566015	0.189110701	0.239314449
M225T230_pos	0.22517515	0.148239214	0.141918253	0.040946137	0.127598135	0.204480307	0.022169716	0.089354797	0.060404895	0.024119398	0.245234251	0.232989426	0.034452682	0.140053735	0.031556241	0.024093172	0.030538666	0.043909497	0.026540457	0.194378897	0.024137597
